page;title;author;publisher;price;score;reviews;language;pages;edition;code;category
83;Mókás foglalkoztató - A tanya világa;null;Napraforgó, 2023;13.66;5;14;magyar;64;ragasztókötött;5999564962983;Könyv > Gyermek- és ifjúsági > Kifestők, foglalkoztatók > 3-6 éveseknek
83;A magyar Országgyűlés 2022;null;Országház Könyvkiadó, 2022;26.81;0;0;magyar;266;füles, kartonált;9786155948855;Könyv > Művészet > Építészet > Magyar építészet
83;A lét a legnagyobb jó - Versek;Csákvári József;Papirusz Book, 2023;26.47;5;14;magyar;181;kartonált ragasztókötés visszahajló füllel;9786156105400;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > 20. század
83;A mészáros lánya;Janiv Iczkovits;I.P.C. MIRROR KÖNYVKIADÓ, 2023;63.52;0;0;magyar;520;keménytábla, védőborító;9789636358235;Könyv > Irodalom > Szépirodalom > Próza > Világirodalom > Regények > Történelmi
83;A disszonancia filozófusa - A dilemmatikus Lukács;Hévizi Ottó;PESTI KALLIGRAM KFT., 2023;42.24;0;0;magyar;200;puhatáblás, ragasztókötött;9789634683773;Könyv > Társadalomtudomány > Filozófia > Egyéb
83;Szent Teréz válaszol - Hogyan imádkozzunk? 6.;Sr. Johanna-Andrea Ocd;JEL-Sarutlan Kármelita Nõvérek, 2023;26.47;5;14;magyar;192;papír / puha kötés;9789635350605;Könyv > Vallás > Kereszténység
83;Vadnyugat / Célkereszt - csomag;Pintér Tamás;Pintér Tamás, 2021;56.01;5;14;magyar;486;papír / puha kötés;5999570430193;Könyv > Hobbi, szabadidő > Utazás > Albumok > További albumok
83;Parnasszus 2023/1;null;PARNASSZUS KIADÓ, 2023;6.68;0;0;magyar;130;karton;3381002515998;Könyv > Irodalom > Irodalomtörténet > Világirodalom > Összefoglaló
83;A háló szabadsága;Bayer Judit;Új Mandátum Könyvkiadó, 2005;30.60;5;14;magyar;213;puhatáblás, ragasztókötött;9799639609074;Könyv > Szakkönyv > Informatika > Egyéb
83;Magyar népi hímzések - A cifraszűr;Dr. Györffy István;Nemzeti Örökség, 2023;98.46;5;14;magyar;391;puhatáblás, ragasztókötött;9786156385826;Könyv > Társadalomtudomány > Néprajz
83;Magyarország a Szabad Európa Rádió hullámhosszán 1951-1956;Simándi Irén;Gondolat-Infonia, 2005;28.38;5;14;magyar;350;puhatáblás, ragasztókötött;9789639610118;Könyv > Történelem > Magyar történelem > A Rákosi- és Kádár-korszak
83;a delfinek nem alszanak;Oláh Péter;Fiatal Írók Szövetsége, 2023;37.06;0;0;magyar;108;füles, kartonált;9786155729874;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Elbeszélések, novellák > 20. század
83;Stay Brutal! - 21 metáldal - 21 írás a metálról;Cserna-Szabó András (szerk.);Helikon Kiadó, 2023;47.63;0;0;magyar;295;kemény kötés;9789634799368;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Életrajz
83;A képlet;Adam Brown;BBS-Info Kft., 2023;52.83;5;14;magyar;392;puhatáblás, ragasztókötött;9786156364081;Könyv > Irodalom > Szórakoztató irodalom > Kalandregény
83;Színfalak árnyékában - Színháztörténeti és tánctörténeti források a 20. századból;Bolvári-Takács Gábor;Gondolat Kiadói Kör, 2023;42.35;5;14;magyar;211;puhatáblás, ragasztókötött;9789635564149;Könyv > Művészet > Film és színház
83;Társadalom a világjárvány hálójában;null;Gondolat Kiadói Kör, 2023;37.06;5;14;magyar;227;puhatáblás, ragasztókötött;9789635564194;Könyv > Társadalomtudomány > Filozófia > Egyéb
83;...a jövendőnek urai vagyunk. - Tanulmányok Csorba László tiszteletére;Kárpáti Attila István (szerk.);Martin Opitz Kiadó, 2022;62.46;5;14;magyar;352;cérnafűzött, keménytáblás;9786156388346;Könyv > Történelem > Magyar történelem > Egyéb
83;Emlékek lepkeszárnyon 3;Juhász Előd;Kairosz Kiadó, 2023;47.65;0;0;magyar;192;kemény kötés;9789635141654;Könyv > Irodalom > Riportkönyv, tényirodalom
83;A jog realitása - Az etruszk vallástól a posztmodern jogelméletig - Az etruszk vallástól a posztmodern jogelméletekig;Szmodis Jenő;Kairosz Kiadó, 2005;27.53;0;0;magyar;308;karton;9789637510489;Könyv > Társadalomtudomány > Jog
83;Egy New York-i pillanat;Kate Spencer;Central Könyvek, 2023;50.72;0;0;magyar;401;puhatáblás, ragasztókötött;9789636141417;Könyv > Irodalom > Szórakoztató irodalom > Romantikus
83;Tutkeráj király és a galád császár;Andy Riley;Lampion Könyvek, 2023;30.60;5;14;magyar;224;puhatáblás, ragasztókötött;9789636141844;Könyv > Gyermek- és ifjúsági > Ifjúsági irodalom > 7-10 éveseknek > Kortárs
83;Olaf Scholz - A hatalomhoz vezető út;Lars Haider;MCC Press Kft., 2023;52.41;0;0;magyar;272;füles, kartonált;9786156351821;Könyv > Társadalomtudomány > Társadalompolitika
83;Mancs Őrjárat - A legnagyobb bevetés - Óriás foglalkoztatókönyv - Több mint 50 matricával;null;Móra Könyvkiadó, 2023;31.75;0;0;magyar;24;papír / puha kötés;9789636030223;Könyv > Gyermek- és ifjúsági > Kifestők, foglalkoztatók > 6-10 éveseknek
83;Tű fokában;Cseke J. Szabolcs;Hungarovox Kiadó, 2023;26.47;0;0;magyar;128;kemény kötés;9789635341528;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > Kortárs
83;Ahol a magány véget ér;Kellei György;Hungarovox Kiadó, 2023;29.64;5;14;magyar;225;puhatáblás, ragasztókötött;9789635341535;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Elbeszélések, novellák > Kortárs
83;Ennek a fele se tréfa;Domán Kornél Cornelius;Magánkiadás, 2022;52.83;0;0;magyar;124;karton;9786150158785;Könyv > Művészet > Film és színház
83;Szent Adalberttől a Budapest-Varsó vasútig - Közös visegrádi emlékezethelyek;null;Kairosz Kiadó, 2022;26.47;5;14;magyar;114;puhatáblás, ragasztókötött;9789638970985;Könyv > Történelem > Művelődéstörténet > Magyar művelődéstörténet
83;A második Prométheusz - Tanulmányok a 18. századi magyar irodalomról;Szilágyi Márton;Universitas Kiadó, 2022;31.13;5;14;magyar;324;kemény kötés;9789639671874;Könyv > Irodalom > Irodalomtörténet > Esszé
83;Cala d'Or-i éjszakák;null;Abstract Man's Studio, 2023;42.24;5;14;magyar;206;puhatáblás, ragasztókötött;9786158211345;Könyv > Irodalom > Szórakoztató irodalom > Kalandregény
83;Szapáry Gyula gróf, a sokoldalú politikus;null;Line Design Kft., 2023;88.93;0;0;magyar;223;keménytábla, védőborító;9789634800361;Könyv > Történelem > Magyar történelem > Egyéb
83;Hogyan szeressünk bele egy férfiba, aki bokorban lakik - A szerelem néha bűzlik. Vagy csak egy zuhanyra van szüksége?;Emmy Abrahamson;Cartaphilus Kiadó, 2023;52.93;5;14;magyar;319;puhatáblás, ragasztókötött;9789632668796;Könyv > Irodalom > Szórakoztató irodalom > Romantikus
83;Black Sun - Fekete Nap - Föld és Ég között 1.;Rebecca Roanhorse;Könyvmolyképző Kiadó Kft., 2023;50.81;0;0;magyar;374;puhatáblás, ragasztókötött;9789633991473;Könyv > Irodalom > Szórakoztató irodalom > Fantasy
83;Hévíz XXX. évfolyam - 2023/1;null;Cser Kiadó, 2023;15.78;0;0;magyar;83;karton;9771216818253;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Összefoglaló
83;Forró nyár: 11+1 pasi Budapesten;Angyal Gábor;Publio Kiadó, 2023;37.06;0;0;magyar;256;puhatáblás, ragasztókötött;9789634433484;Könyv > Erotika > Irodalom
84;Gyógyítsd magad - Az életenergia irányítása;William E. Gray;Pythia Kiadó, 2023;30.71;5;14;magyar;112;puhatáblás, ragasztókötött;9789639790704;Könyv > Életmód, egészség > Ezotéria > Egyéb
84;Johanna;Katherine J. Chen;I.P.C. MIRROR KÖNYVKIADÓ, 2023;60.24;5;14;magyar;420;keménytábla, védőborító;9789636358228;Könyv > Irodalom > Szépirodalom > Próza > Világirodalom > Regények > Kortárs > Egyéb
84;Gondolkodj úgy, mint egy űrkutató! - Kis lépés a stratégiaalkotásban, hatalmas ugrás a munkában és a magánéletben;Ozan Varol;Pallas Athéné Könyvkiadó Kft., 2023;69.87;5;14;magyar;415;füles, kartonált;9789635731930;Könyv > Életmód, egészség > Egészséges életmód
84;A lét szerkezete;S. Székely Attila;Animula Kiadó, 2009;15.88;0;0;magyar;172;karton;9789639751279;Könyv > Társadalomtudomány > Pszichológia > Személyiségpszichológia
84;Fehér ég alatt - A jövő természete;Elizabeth Kolbert;Pallas Athéné Könyvkiadó Kft., 2023;53.99;5;14;magyar;239;füles, kartonált;9789635731862;Könyv > Természettudomány > Biológia > Környezetvédelem, ökológia
84;Tanösvény a Spitzbergák alatt;Magolcsay Nagy Gábor;Fiatal Írók Szövetsége, 2023;37.06;0;0;magyar;86;füles, kartonált;9786155729904;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > Kortárs
84;A multimodális terápia - Egy rendszeres, átfogó és hatékony pszichoterápia gyakorlata;Arnold Lazarus;Animula Kiadó, 2014;34.94;0;0;magyar;212;karton;9789639751842;Könyv > Társadalomtudomány > Pszichológia > Általános pszichológia
84;A jelen pillanat - Mikroanalízis a pszichoterápiában;Daniel N. Stern;Animula Kiadó, 2004;36.53;5;14;magyar;208;karton;9789639751033;Könyv > Társadalomtudomány > Pszichológia > Személyiségpszichológia
84;A szeretet teológusa - Emlékezés Gyökössy Endrére, az első magyar pasztorálpszichológusra halálának 20. évfordulóján;null;Animula Kiadó, 2017;46.58;5;14;magyar;176;karton;9786155574146;Könyv > Társadalomtudomány > Pszichológia > Személyiségpszichológia
84;A porban / A zöldköves gyűrű / Egon;Török Gyula;Múlt és Jövő Alapítvány, 2023;58.23;5;14;magyar;541;kemény kötés;9786155480997;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Regények > Kortárs
84;A cigányzene és a zenész cigány alakváltozásai - Történelmi, társadalmi és kulturális metszetek a 19-20. századból;null;Gondolat Kiadói Kör, 2023;58.76;5;14;magyar;557;cérnafűzött, keménytáblás;9789635564385;Könyv > Művészet > Zene > Klasszikus zene > Népzene
84;Üzenőfüzet - Stratégiák arról, hogyan maradj normális;Arnold Lazarus;Animula Kiadó, 2017;36.00;0;0;magyar;164;karton;9786155574092;Könyv > Társadalomtudomány > Pszichológia > Általános pszichológia
84;A Szerelemkereső;Köbli Viktória;Kairosz Kiadó, 2023;74.10;0;0;magyar;571;füles, kartonált;9789635141760;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Regények > Kortárs
84;Világszirmok 9.;Somlay Gizella;Kráter Műhely Egyesület, 2023;31.76;5;14;magyar;126;füles, kartonált;9789632982908;Könyv > Hobbi, szabadidő > Utazás > Útleírások > Európa
84;Hozsánna és a vének - Fohászok és kedvtelések - meseszerű történet egy rajongó utasembertől;Mezősi Miklós;Gondolat Kiadói Kör, 2023;26.47;5;14;magyar;84;füles, kartonált;9789635564446;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > Kortárs
84;Here Without You - Itt nélküled - A sorok között 4.;Tammara Webber;Könyvmolyképző Kiadó Kft., 2023;45.51;5;14;magyar;326;puhatáblás, ragasztókötött;9789633736142;Könyv > Irodalom > Szórakoztató irodalom > Romantikus
84;Dalaim - Versmutatvány a Költő lenni vagy nem lenni című kiállításhoz;Petőfi Sándor;Petőfi Irodalmi Múzeum, 2023;12.71;5;14;magyar;142;puhatáblás, ragasztókötött;9786155517891;Könyv > Irodalom > Szépirodalom > Vers > Magyar irodalom > Klasszikus
84;A változás folyamata - Bevezetés a stratégiás megközelítéshez;Peggy Papp;Animula Kiadó, 2014;36.84;5;14;magyar;204;karton;9789639751859;Könyv > Társadalomtudomány > Pszichológia > Személyiségpszichológia
84;KUT - Katasztrófák után... - Természeti csapások, járványok és ökológiai folyamatok a történelemben;null;Martin Opitz Kiadó, 2023;41.29;5;14;magyar;255;puhatáblás, ragasztókötött;9786156388438;Könyv > Történelem > Világtörténelem > Egyéb
84;Alapvető készségek a családterápiában;Joellen Patterson;Animula Kiadó, 2020;45.53;5;14;magyar;210;karton;9786155574306;Könyv > Társadalomtudomány > Pszichológia > Személyiségpszichológia
84;Hévíz XXX. évfolyam - 2023/2;null;Cser Kiadó, 2023;15.78;0;0;magyar;79;puhatáblás, ragasztókötött;9771216818260;Könyv > Irodalom > Irodalomtörténet > Magyar irodalom > Összefoglaló
84;Szabadság lakótelep 1.;Michal Sledzinski;SZÉPIRODALMI FIGYELŐ ALAPÍTVÁNY, 2023;63.53;0;0;magyar;280;füles, kartonált;9786156617002;Könyv > Irodalom > Szórakoztató irodalom > Képregény
84;A magyarság eredete;Endrey Antal;Nemzeti Örökség Kiadó, 2023;47.65;0;0;magyar;124;puhatáblás, ragasztókötött;9786156603180;Könyv > Történelem > Magyar történelem > Őstörténet és honfoglalás
84;A pszichodinamikus pszichiátria a legújabb pszichoanalitikus eredmények tükrében;Tényi Tamás;Animula Kiadó, 2000;20.65;0;0;magyar;116;karton;9789634081760;Könyv > Társadalomtudomány > Pszichológia > Általános pszichológia
84;Parnasszus 2023/3;null;PARNASSZUS KIADÓ, 2023;6.68;0;0;magyar;99;puhatáblás, ragasztókötött;3380002190303;Könyv > Irodalom > Irodalomtörténet > Világirodalom > Összefoglaló
84;A két szőrösfülű - Eustache Deschamps és Oswald von Wolkenstein válogatott versei;Eustache Deschamps;Balatonfüred Városért Közalapítvány, 2023;44.47;0;0;magyar;216;füles, kartonált;9786156404176;Könyv > Irodalom > Szépirodalom > Vers > Világirodalom > Klasszikus
84;Az élet első éve;René A. Spitz;Animula Kiadó, 2018;36.00;5;14;magyar;172;karton;9786155574207;Könyv > Társadalomtudomány > Pszichológia > Személyiségpszichológia
84;A torony;Hugo von Hofmannstahl;Fekete Sas Kiadó, 2023;30.71;5;14;magyar;148;füles, kartonált;9786156168641;Könyv > Irodalom > Szépirodalom > Színművek > Világirodalom
84;Nostradamus és a lélekvándorlás;Koroknay Klára;Magánkiadás, 2023;26.47;0;0;magyar;75;irkafűzött;9786150122977;Könyv > Életmód, egészség > Ezotéria > Ezoterikus filozófia
84;Szevasz, amigo!;Görömbölyi Dávid;PARNASSZUS KIADÓ, 2023;26.69;5;14;magyar;134;puhatáblás, ragasztókötött;9786156395153;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Regények > Kortárs
84;Under the Magnolias - Magnóliák alatt;T. I. Lowe;Könyvmolyképző Kiadó Kft., 2023;45.51;5;14;magyar;332;puhatáblás, ragasztókötött;9789633990957;Könyv > Irodalom > Szépirodalom > Próza > Világirodalom > Regények > Kortárs > Egyéb
84;Batthyány megyéje a reformkorban és a forradalomban;Tilcsik György;Line Design Kft., 2023;45.53;0;0;magyar;308;karton;9789634800415;Könyv > Történelem > Magyar történelem > 1848-49
84;A Wallenberg-díj története - Wallenberg díjasok 2010-2023. - Wallengberg füzetek XIII.;null;WALLENBERG EGYESÜLET, 2023;42.35;5;14;magyar;256;puhatáblás, ragasztókötött;9789638727497;Könyv > Történelem > Magyar történelem > Jelenkori történelem
84;Varázskert;Hegyvári I. Edit;Szülőföld Könyvkiadó Kft., 2023;31.66;5;14;magyar;143;füles, kartonált;9786156449580;Könyv > Hobbi, szabadidő > Utazás > Útleírások > Egyéb
84;A nagy háborútól a nagy válságig - Bank- és pénztörténeti tanulmányok a két világháború közötti Magyarországról;Pogány Ágnes;L'Harmattan Kiadó, 2023;42.24;5;14;magyar;282;karton;9789634149736;Könyv > Társadalomtudomány > Közgazdaság > Egyéb
84;Egy közgazdász élete a köz szolgálatában;Botos Katalin;Lexica Kft., 2023;50.82;5;14;magyar;238;cérnafűzött, keménytáblás;9786158157872;Könyv > Történelem > Politika
84;Anjou-kori Oklevéltár Supplementum I. - Documenta res Hungaricas tempore regum Andegavensium illustrantia;null;Szegedi Középkorász Műhely, 2023;89.88;5;14;magyar;534;papír / puha kötés;9786156194046;Könyv > Történelem > Magyar történelem > Egyéb
84;A Sao Paulo Fórum kulturális háborúja;Alejandro Pena Esclusa;Méry Ratio, 2023;46.58;5;14;magyar;156;keménytábla, védőborító;9786156284372;Könyv > Történelem > Politika
84;A Lista;Yomi Adegoke;Athenaeum Kiadó, 2023;58.22;5;14;magyar;400;kemény kötés;9789635432707;Könyv > Irodalom > Szépirodalom > Próza > Világirodalom > Regények > Kortárs > Angolszász
84;Íme, a te Anyád - A legszebb ajándék;Arnaldo Pigna;Sarutlan Kármelita Nővérek, 2023;40.24;5;14;magyar;446;papír / puha kötés;9786156510105;Könyv > Vallás > Kereszténység
84;Haza és szülőföld - Tanulmányok a transzilvanizmus történetéhez (1867-1945);K. Lengyel Zsolt;SC Editura Kriterion SRL, 2022;50.82;5;14;magyar;240;cérnafűzött, keménytáblás;9789732612989;Könyv > Történelem > Magyar történelem > Egyéb
84;Emlékek a náci pokolból;Steinmetz Aladár;SC Editura Kriterion SRL, 2022;44.47;0;0;magyar;115;cérnafűzött, keménytáblás;9789732612996;Könyv > Történelem > Életrajzok
84;Erdély nagy romlása I-III. - I. A sárkány papja - II. A boldogított ország - III. Fordul az idő;Dávid Antal;SC Editura Kriterion SRL, 2022;158.80;0;0;magyar;1138;cérnafűzött, keménytáblás;9789732612859;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Regények > Történelmi
84;Angyalok a Bibliában;null;Danica Könyvkiadó, 2023;5.25;5;14;magyar;20;papír / puha kötés;9786155691157;Könyv > Gyermek- és ifjúsági > Kifestők, foglalkoztatók > 3-6 éveseknek
84;Márton, a mi szentünk kifestőkönyv;null;Danica Könyvkiadó, 2015;10.49;0;0;magyar;20;irkafűzött;9789638975898;Könyv > Vallás > Kereszténység
84;Artmagazin 142. - 2023/3. szám;null;Artmagazin Kft., 2023;20.97;0;0;magyar;104;pur ragasztókötés;9771785306670;Könyv > Művészet > Kortárs művészet
84;Polgárháború Dél-Olaszországban - A brigantaggio és a magyar légió;Pete László;Gondolat Kiadói Kör, 2023;48.60;0;0;magyar;408;füles, kartonált;9789635564187;Könyv > Történelem > Világtörténelem > Egyéb
84;A többségi, a katolikus és a Waldorf-iskolák összehasonlító nevelésieredmény-vizsgálata;Turós Mátyás;Gondolat Kiadói Kör, 2023;38.12;0;0;magyar;234;karton;9789635564552;Könyv > Társadalomtudomány > Pedagógia
84;Fesd ki az unikornisokat! - 6 színű festékpalettával minden oldalon + ajándék ecset;Oros Vivien Edit (szerkesztő);Pannon-Literatúra Kft., 2023;15.87;0;0;magyar;16;puhatáblás, ragasztókötött;9789634598725;Könyv > Gyermek- és ifjúsági > Kifestők, foglalkoztatók > 3-6 éveseknek
84;Fesd ki a tengert! - 6 színű festékpalettával minden oldalon;null;Pannon-Literatúra Kft., 2023;15.87;5;14;magyar;16;ragasztókötött;9789634598732;Könyv > Gyermek- és ifjúsági > Kifestők, foglalkoztatók > 3-6 éveseknek
84;Doktor Keserű széttépi a Ricsét és a Mobilt;Ványai Fehér József;Napkút Kiadó, 2023;31.66;5;14;magyar;164;ragasztókötött;9786156555557;Könyv > Irodalom > Szépirodalom > Próza > Magyar irodalom > Elbeszélések, novellák > Kortárs
