page;rank;title;publisher
82;4877;Simonffy Szilvia (szerk.) Horváth M. Zoltán: GébArt - Zalaegerszegi Nemzetközi Művésztelep 1992-2001;Zalaegerszeg, 2001
82;4878;"Tarsoly Beke Tamás: ""A szeretet mindenekfelett""-versek szerelemről,szeretetről,csalódásról";nincs megadva
82;4879;H. G. Wells: Mr. Blettsworthy on Rampole Island;London, 1928
82;4880;Monoszlóy Dezső: A halálom utáni napon (aláírt);Magyar Napló Kiadó, 2001
82;4881;John Galsworthy: Der Weisse Affe - A fehér majom német nyelven;Paul Zsolnay Verlag, 1926
82;4882;Nyárády Gábor: A művészet kiskönyvtára LXIV. - Perugino -;Corvina Kiadó, 1965
82;4883;Dermot Morrah: To be a King;Hutchinson & Co., 1968
82;4884;Battlay Geyza: Dalok a néma leányhoz;Révai És Salamon Könyvnyomdája, 1900
82;4885;A szocialista országok gazdasági mechanizmusa;1984
82;4886;Pécsi Anna: Mit kell tudni a világ szakszervezeteiről?;Kossuth Kiadó, 1972
82;4887;Dieter E. Hülle (Text) Sibylle Schurr: Sindelfingen;Nincs feltüntetve, 1985
82;4888;Kontha Sándor: Magyar művészet 1919-1945 I. (Kontha Sándor (szerk.));Akadémiai Kiadó, 1985
82;4889;Szerk:Berkes Erzsébet: A szuzai menyegző - Műsorfüzet;Népművelési Propaganda Iroda, 1981
82;4890;Simor András: A négylevelű lóhere;Magvető Könyvkiadó, 1990
82;4891;E. Wallace: Again sanders;Hodder and Stoughton Ltd.
82;4892;Hajnal V. Csaba: Egész;Kortárs Kiadó, 2000
82;4893;dr. Timoránszky Péter (szerk.): A lakásügyi jogszabályok magyarázata;Népszava Lap- és Könyvkiadó, 1983
82;4894;Horváthné Herbáth Mária-Stágel Imréné: Kereskedelmi és vállalkozási ismeretek III. 2. Az eredménykimutatás;Közgazdasági És Jogi Kiadó, 1996
82;4895;Arthur C. Clarke: 1984: Spring (A Choice of Futures);Granada Publishing, 1984
82;4896;Köpeczi Béla Pók Lajos (szerk.): A huszadik század külföldi írói;Gondolat Kiadó, 1968
82;4897;J.H. Chase: Have a change of scene;Corgi Books
82;4898;Tóth Endre: A világ végén;Hét Krajcár Kiadó, 2004
82;4899;Klasszikus költőink-A virágénekektől a Zalán futásáig;Forrás Nyomdai Műintézet, 1947
82;4900;Gálos Rezső: A magyar műdal kezdete a XVIII. században - Dedikált;Pallas Irod. és nyomdai Rt., 1933
82;4901;Marie-Joseph de Géramb: Voyage de la trappe a Rome;1838
82;4902;William J. Kernan: Accelerators;1968
82;4903;Eleanor B. Morris: Information Puzzles and Astronomical Predictions in the I-Ching;Overseas Editions, Inc.
82;4904;Le portrait russe á l'aquarelle et au crayon de la premiére moitié...;Moszkva, 1983
82;4905;A hajózás története - Fel a vitorlát! - Olvasókönyv;1994
82;4906;Földes Mihály: Virradat a város peremén;Kossuth Kiadó, 1975
82;4907;Dr. Hermann Heike Katona: Ethnographia - A Magyarországi Néprajzi Társaság értesítője - II. évfolyam - 1891 - 1891-es;Néprajzi társaság
82;4908;Műhelymunkák 2.;Nyíregyháza, 1998
82;4909;Denny, M.- Gilman, W.H.: The American Writer and the European Tradition;McGraw-Hill Book Company, 1964
82;4910;Magyar Szociológiai Társaság: Szociológiai szemle 2002/3;nincs megadva, 2002
82;4911;Gordon B. Hinckley: Truth restored;nincs megadva, 1972
82;4912;Dr. Tuzson János: Rendszeres növénytan I.:Általános rész és a virágtalan növények;Hornyánszky V. Könyvnyomdája
82;4913;Szociológiai szemle 2002/2;Magyar Szociológiai Társaság, 2002
82;4914;Biblia sau Sfinta Scriptura a vechiului si Noului Testament;Magánkiadás
82;4915;T. Frederick Wood: Current english usage-A Concise Dictionary;Macmillan, 1965
82;4916;Buol M.: A Mária-kép;Szent István Társulat
82;4917;Mikszáth Kálmán: Kisebb elbeszélések I.- II.;Révai Testvérek, 1910
82;4918;KATONA IMRE: Útmutató a történeti népköltészet gyűjtéséhez;Művelt Nép Könyvkiadó, 1954
82;4919;Jeanne Schultz: A fogadalom;Singer és Wolfner
82;4920;Ne feledd a múltat!;nincs megadva, 1985
83;4921;V. EM. Galan: Ötödik kerék;Európa Könyvkiadó, 1959
83;4922;John Westergaard Henrietta Resler: Class in a Capitalist Society;Penguin Books, 1975
83;4923;Masát András (szerk.): Skandinavisztikai füzetek 5.;Budapest, 1992
83;4924;A szovjet költészet antológiája I.;Új Magyar Könyvkiadó, 1955
83;4925;L. Armstrong: Déja View;HODDER HEADLINE, 2004
83;4926;Mátyás B. Ferenc: Léggömbvadászat;Szépirodalmi Könyvkiadó, 1991
83;4927;Labancz Gyula: Megcsendülő fehér avagy Krúdy még egyszer átpörgeti a kalendáriumot;Budapest
83;4928;Nagy Péter (főszerk.): Irodalomtörténet 1992 / 3;Argumentum, 1992
83;4929;Szemere György: A két világ;Athenaeum Irod. és Nyomdai Rt.
83;4930;A három idegen (XIX. századi angol elbeszélők) I.;Európa Könyvkiadó, 1980
83;4931;Anatole France: Monsieur Bergeret a Paris;Calmann-Lévy
83;4932;Lengyel Balázs (szerk.): Rendes feltámadás I.;Móra Ferenc Könyvkiadó, 1988
83;4933;C.B. MacDonald: A Time for Trumpets;PERENNIAL, 2002
83;4934;Balázs Sándor: A kivándorló fiu;Franklin-Társulat, 1922
83;4935;Dr. Bata Imréné Kovácsné Sántavy Ildikó: Pszichológia 7. füzet;BGF Külker.Főisk.Kar, 2001
83;4936;Danilo Censi: Astrologia Giochi-Sponsor 7;
83;4937;Hans W. Gruhle: Die Ursachen der Jugendlichen Verwahrlosung und Kriminalitat;Verlag von Julius Springer, 1912
83;4938;Dr. Gencsi László: Erdészeti és faipari tudományos közlemények 1981/2;Erdészeti És Faipari Egyetem, 1982
83;4939;Magyar múzeumok 2008/1;nincs megadva, 2008
83;4940;Szép versek 1972;Magvető Könyvkiadó, 1973
83;4941;Mary Melfi: A dialogue with masks;nincs megadva, 1985
83;4942;Somos Á.-Boóc Zs.: Téli örömök (Szivárvány foglalkoztató füzetek);Szivárvány
83;4943;J. Hadley: Knock,knock! Who's There?;Corgi Books, 1973
83;4944;J. Denis: Zero plus one;Fontana Books, 1985
83;4945;Szabó Péter (szerk.) S: Pécsi politikai tanulmányok II.;Pécs, 2005
83;4946;"F.; Ehm J. Kozik: Praha";1972
83;4947;Daniel Lesuer: Kálvária-A bosszú I-II.;Fővárosi Könyvkiadó Rt.
83;4948;Filmkultúra 1975 (teljes évfolyam, 1-6szám);Magyar Filmtud. Int. és Filmar, 1975
83;4949;Viktor Konyeckij: Aki a felhőkre néz;Európa-Kárpáti, 1970
83;4950;Garai Gábor (válogatta) E. Fehér Pál: Mai magyar költők - Új válogatás;Móra Ferenc Könyvkiadó, 1964
83;4951;Szerdahelyi István: A kultúra fogalmáról (vélemények / viták);Kossuth Kiadó, 1980
83;4952;Forgács László: A költészet bölcselete;Kossuth Kiadó, 1971
83;4953;Joan Jonker: I' ll Be Your Sweetheart;Headline, 2005
83;4954;A Magyar Királyi Földmívelésügyi Minisztérium rádióelőadásainak soroza;Pátria Irodalmi Vállalat, 1933
83;4955;A begyűjtés többéves rendszere;1954
83;4956;V. S. Pritchett: The Living Novel;Chatto & Windus, 1954
83;4957;Molnár Zoltán: A vereség;Szépirodalmi Könyvkiadó, 1970
83;4958;Néprajzi közlemények VI. évfolyam 1. szám (1961);Magyar Nemzeti Múzeum, 1961
83;4959;Ortutay Gyula (szerk.): Magyarságtudomány - I. évfolyam, 2.szám - 1942. április;Magyarságtudományi Intézet, 1942
83;4960;FERENCZI ZOLTÁN: A Régi Magyar Költészet I-II.;Lampel R. Könyvkereskedés, 1904
83;4961;Orient/e;Magyar Zsidó Múzeum és Lev.tár, 1998
83;4962;Lajos, M.-Hemző, K.: 99 Kase- und Eierspeisen mit 33 Farbfotos;Corvina Kiadó, 1984
83;4963;Gál Sándor: A hívás igézetében;Kortárs Kiadó
83;4964;Kerékgyártó Imre (szerk.): Segédkönyv a magyar nyelv tanításához iparitanuló-iskolák;Munkaügyi minisztérium
83;4965;Stephen D. Eyre: Meeting God in change;1999
83;4966;Szekeres Péter: A lélek halhatatlansága a bölcsletben;Kir. M. Pázmány Péter Tud.E., 1943
83;4967;A. Hitchcock: Death Can Be Beautiful;Dell Book, 1982
83;4968;Heidrun Vanselow: Hogyan élünk. Emberek a Németországi Szövetségi Köztársaságban;nincs megadva
83;4969;Budai Péter: A papír birodalma The realm of paper;Szerzői Kiadás
83;4970;Simon Mara: Érzelem-részvények 1.;Alterra Kiadó, 1996
83;4971;Stephen Vickers (szerk.) Rebecca Vickers: The Heinemann Illustrated Encyclopedia (Volume 8 Pte-Slo);Heinemann, 1998
83;4972;Michael Croft: Suhog a pálca;Új Magyar Könyvkiadó, 1956
83;4973;T. Holuj: A mi világunk vége;Kossuth Kiadó, 1964
83;4974;Christopher Jones: Building Strategies:Student's Book+Workbook I-II.;Tankönyvkiadó, 1987
83;4975;B. Traven: Die Brücke im Dschungel;1978
83;4976;Gulyás István: Igaz beszéd Istennel II. A megteremtett világ;Magánkiadás, 2001
83;4977;Papp Árpád: Rossz vér (A Kiss Lajos Néprajzi Társaság könyvtára I.);Grafoprodukt Nyomda, 2004
83;4978;Tanításterv a kereskedelmi középiskola és a kereskedelmi leányközépiskola számára;Királyi Magyar Egyetemi Nyomda
83;4979;Stephen Vickers (szerk.) Rebecca Vickers: The Heinemann Illustrated Encyclopedia (Volume 4 Eye-Hip);Heinemann, 1998
83;4980;H. G. Wells: Tono-Bungay 1. kötet;London
84;4981;Dr. Bernek Á.-Dr. Bora Gy....: Társadalomföldrajz a szakközépiskolák számára - 00958;Nemzeti Tankönyvkiadó, 2003
84;4982;Herbert Breit Claus Westermann: Calwer predigthilfen - Band 6;nincs megadva, 1971
84;4983;Tanka László (szerk): Magyar Amerika (A tengerentúli magyarok mai élete történetekben és ...;Médiamix Kiadó, 2002
84;4984;Alföldy Jenő: Irodalom 8. - 00813/2;Nemzeti Tankönyvkiadó, 2006
84;4985;Meg Hutchinson: A Promise Given;Coronet Books, 1998
84;4986;Gáthy Vera (szerk.): Leltár 2.;MTA Társadalomkutató Központ, 1994
84;4987;Hável György: Ábrázoló geometriai útmutató I. (I. éves levelező gépészhallgatóknak);Tankönyvkiadó, 1974
84;4988;E. P. Kirillova: Talks on Familiar Topics;1976
84;4989;Czilczer Olga: A függőleges ablaksor;Magvető Kiadó, 1982
84;4990;Jókai Mór: A régi jó táblabírák II.;Franklin-Társulat, 1905
84;4991;Lisa Papademetriou: Lizzie és a szerelem;Egmont-Hungary Kft., 2007
84;4992;Bouget-D'Houville-Duvernois-..: A négyek regénye;Genius Kiadás
84;4993;Martin Caidin: The Night Hamburg Died. Allied bombs burned a city to death.;four square books, 1966
84;4994;Misejéné Lovas Edit: Olasz gyakorlókönyv (1-25 lecke) a TIT audióvizuális tanfolyamai számára;Tudományos Ismeretterj. Társ., 1982
84;4995;Faber György: A mezőgazdasági haladás legújabb vívmányai;Pesti Lloyd-Társulat, 1940
84;4996;Taylor Caldwell: The Earth is the Lord's. A Tale of a Rise of Genghis Khan;Collins Fontana Publisher, 1976
84;4997;W. Joe Innis with Bill Bunton: In Pursuit of the Awa Maru;Bantam Books, 1981
84;4998;James A. Michener: Rascals in Paradise;Corgi Books, 1970
84;4999;Pappné Nagy Valéria: Pénzügyi ismeretek I. - Szemelvénygyűjtemény;Budapest, 2003
84;5000;Pharmaceutical technology I-III.;Budapest, 1995
84;5001;A. Moszkowski: Die fidele Schreckenkammer. Klaus und Nantes Sträfliche Experimente.;Gebrüder Enoch Verlag
84;5002;Dr. F. P. Treadwell, Dr. Victor Meyer: Tabellen zur Qualitativen Analyse;Berlin, 1907
84;5003;Anatolij Zlobin (szerk.): A város a hegyekbe megy. Riportok, publicisztikai írások, tanulmányok a szovjet életről - MK 256;Európa Könyvkiadó
84;5004;Böngérfi János, Szalay Sándor, Földes Géza és Gaal Mózes: Nemzeti küzdelmek (Történeti elbeszélések a régi időkből a magyar ifjúságnak);Stampfel-féle Könyvkiadó
84;5005;Megszentelt élet Krisztusban a szegényekért - Ferences Szegénygondozó Nővérek;
84;5006;Papp Anette: A magyar népzene II. - 3/B Korálok (Egyházzenei füzetek I/19.);Liszt Ferenc Zeneműv.Egyetem, 2013
84;5007;Apostelbriefe 2. Teil. Die Briefe an Timotheus, an Titus, an Philemon und an die Hebräier.;Leipzig, 1986
84;5008;Juvenilia V. (Debreceni Bölcsész Diákkörösök antológiája);DEBRECENI EGYETEM, 2013
84;5009;Yrjö Wichmann T. E. Uotila (szerk.): Hauptzüge der Syrjänischen Formenlehre;Helsinki, 1942
84;5010;Zsubori Edina: A közigazgatósági vezetés sajátosságai (A közigazgatási vezetés gyakorlata és módszerei);Budapest, 2000
84;5011;Elizabeth Johnston Taylor: What Do I Say? Talking with Patients about Spirituality;London, 2007
84;5012;Klimkin V. Szolouhin Papirin A.: Opticseszkije metodi regisztracii bisztroprotekaüsih processzov;Magánkiadás, 1980
84;5013;Tkacsenko A.: Futbol;Magánkiadás, 1997
84;5014;Egyházfórum '99/3-4;Egyházfórum Alapítvány, 1999
84;5015;Ilja J. Repin - 1844-1930 - Zehn farbige Gemäldewiedergaben;Leipzig, 1953
84;5016;Fenyősné Kircsi Amália Fenyős Zoltán: Szakiskolás informatika 9.;2010
84;5017;Kuratov I.: Moja muza;Magánkiadás, 1979
84;5018;"Krúdy Gyula: ""Mit kíván a magyar nemzet?""";Veszprém, 1999
84;5019;Idő-függések - A mamű 35 éves évfordulós kiállítása (Fándly Edit szerk.);2013
84;5020;2 db Foglalkoztató füzet: Tudor Tódor tudománya 1.-A naprendszer + Sköldpadden (svéd matematikai fogl. füzet);
84;5021;De Lullo-színház - Vendégjáték: 1963. május 4-8-ig;
84;5022;"Eva Fogarasi Bálint: ""Who has bewitchedyou?"" Galatians 3:1 - Bold Ideas about the Bible and Christianity - Dedikált";Budapest, 2008
84;5023;Király György (összeáll.): Aurora - Anthologia a magyar költészet fénykorából;Kner Izidor, 1921
84;5024;Giovanni Paolo II: Memoria e Identità. Conversazioni a cavallo dei millenni;Rizzoli, 2005
84;5025;F. A. Hornibrook: The Culture of the Abdomen;Penguin Books
84;5026;Dr. H. Szalontai Éva: Orosz nyelvi szótár;Tankönyvkiadó, 1975
84;5027;Sződi Sándorné: Külkereskedelmi levelezés orosz nyelven a k.áf tagozat hallgatói részére;Budapest, 1987
84;5028;Boromissza Gyula: A hazai védőrelék és felhasználásuk;Műszaki Könyvkiadó, 1955
84;5029;A M. Kir. Földmívelésügyi minister fennhatósága alatt álló vízügyi műszaki szolgálatra vonatkozó szabályzatok és rendeletek - 1913-as;Franklin-Társulat
84;5030;Dr. Szabó Endre: A Regös együttes története;Győr
84;5031;Halász Ferenc (összeáll.): Az Országos Politechnikai Szeminárium jegyzőkönyve 1967. szeptember 25–27., I. kötet;Művelődésügyi Minisztérium, 1968
84;5032;Dr. Lázár Péter: Általános energiagazdálkodás (J 4 - 19);Tankönyvkiadó vállalat, 1964
84;5033;Komjáthy István (felelős szerk.): Építünk - A debreceni írói munkaközösség folyóirata (1.évf.2.szám 1950. Ősz);Debrecen, 1950
84;5034;Alain Schaffner - Madácsy Piroska - Bene Kálmán: Nouvelles tendances en littérature comparée II. - Új tendenciák a komparatisztikában II.;Szeged, 1996
84;5035;P. Lakatos Ilona: Mutatványok hármas határ menti nyelvhasználat kutatásából;Bessenyei György Kiadó, 2002
84;5036;Ihász Márta (fel.szerk.): Tanulmányok a fővárosi gyermek- és ifjúságvédelem helyzetéről, elképzelések a továbbfejlesztés lehetőségeiről;Budapest, 1992
84;5037;CMX Preview 2004 - Musashi 9. / Phantom thief Jeanne / Swan / Land of the Blindfolded;2004
84;5038;Eperjesi József, Pitrik József: Informatika 8.;Apáczai Kiadó, 2009
84;5039;3db. Berkesi-könyv: Barátok - Sellő a pecsétgyűrűn - Szélcsend;Magvető Kiadó, 1982
84;5040;Jeanne Perrett: Our Discovery Island 3. - Pupil's Book;PEARSON-LONGMAN
85;5041;Halasi B. Erzsébet: Krisztus Hazámért - Dedikált;Szerzői Kiadás, 1998
85;5042;Reader’s Digest Condesed Books: The Other Side of Paradise / A Deadly Presence / Campbell’s Kingdom;Reader's Digest Association, 1987
85;5043;Reader’s Digest Condesed Books: A Matter of Honour / Ice Trek / The Long Kill / The Shining Land;Reader's Digest Association, 1986
85;5044;Arthur Bates: Cromwell. A novel of the English Civil War;Sphere Books, 1970
85;5045;Maarten 't Hart: Der Psalmenstreit: Roman;Piper München Zürich, 2008
85;5046;A Budapesti Evangélikus Gimnázium évkönyve 1996-97;Budapest, 1997
85;5047;D. Mercier: Psychologie (I-II. band) - 1923-as;Verlag Jos. Kösel & Friedr.
85;5048;Wirth Kálmán: A Pesti Izraelita Hitközség Leánygimnáziumának értesítője 1934-1935. (Az iskola fennállásának 16. évében);Budapest, 1935
85;5049;Frderick B. Agard Magdalena Petrescu-Dimitriu: Spoken Romanian;Spoken Languages Services, Inc, 1976
85;5050;Bradford D. Smart: The Smart Interviewer;Wiley Publishing, Inc., 1989
85;5051;Papp Anette: A magyar népénekek II. - 1/A Gregorián eredetű népénekek (Egyházzenei füzetek I/16.);Liszt Ferenc Zeneműv.Egyetem, 2013
85;5052;George Fowler: dance of a fallen monk - The Twists and Turns of a Spiritual Life;Addison-Wesley, 1995
85;5053;Vankó István: A szír harctértől Krisztus trónjáig;Szerzői Kiadás, 2011
85;5054;A Starter Kit for Wizards;Parragon Books, 2001
85;5055;B D Chaurasia's: Human anatomy I-III.;2009
85;5056;Bognár Elek: Beszédkötelezettségek a műszaki életben;Felsőoktatási Jegyzetellátó V., 1971
85;5057;Molnár Judit: A magyar fizetési meghagyásos eljárás az európai megoldások tükrében;Budapest, 2014
85;5058;Borenich Péter - Stefka István - Szabó Orsolya - Kósa Judit - Martinkó Károly - Maráz László - Kubinyi Ferenc - Bakonyi Péter - Oláh Gábor - Papp Imre: 8 db Kaleidoszkóp: Hungária expressz - Szökés közben - Mámor - Budapesti krétakör - Tanúvallomást tettem - Páter Tarziciusz - Másokért élni - Jennifer és Tuburkán - Családi kripta százezerért - Telkemen az Erzsébet-híd - Ember a lépcsőn;Szépirodalmi Könyvkiadó
85;5059;Sulyok Elemér (szerk.): Pannonhalmi Szemle XXII/4;Pannonhalmi Bencés Főapátság, 2014
85;5060;Liza-Annbell: A Te szavad;Szerzői Kiadás, 2016
85;5061;Dr. Sándor Pál Szigeti József: A filozófia története Első kötet - A Marx előtti filozófia története I-III.;Felsőoktatási Jegyzetellátó V., 1958
85;5062;Szoboljev A. A. Vasziljev Kovalenko V.: Sztihi;Moszkva, 1490
85;5063;John Grogan: Life Is Like a Sailboat: Selected Writings on Life and Living from The Philadelphia Inquirer;Magánkiadás, 2009
85;5064;Jókai Mór: 3 db Jókai Mór könyv: Nincsen ördög - Szép Mikhál - Fekete gyémántok;Móra - Kárpáti
85;5065;Korszerű tüzeléstechnika I.-II.-III. kötet;Országos Műszaki Inform. Kp., 1988
85;5066;Mikusev A.K.: Kuratovszkije cstenija. Tom 6;Moszkva, 1990
85;5067;Dr. Ábrahám Endre Dr. Krempels Tibor Parragh Péter: Balatoni ankét 1-3.;Keszthely, 1976
85;5068;Gorbuz G. Godynszkaja I.: Ucsebnik nemeckogo jazika (dlia tehnicseszkih vuzov);Moszkva, 1977
85;5069;Meizner Ferencné (szerk.): A szombathelyi Élelmiszeripari és Földmérési Szakközép- és Szakmunkásképző Iskola jubileumi évkönyve;Szombathely, 2003
85;5070;Mrs. Stephen Menzies: Útikalauz a halálból az életbe (Sok elbeszéléssel);Evangéliumi Kiadó
85;5071;Francia-magyar kisérő szógyüjtemény a Linguaphone Institute francia nyelvtanító rendszeréhez;The linguaphone Institute
85;5072;Remetei kéziratok 6-9. (4 kötet);Kézirat Kiadó, 1992
